player_name,last_first,chadwick_name,espn_name,savant_id,bbref_id,retro_id,fangraphs_id,espn_id,espn_headshot
Dean Deetz,"Deetz, Dean",Dean Deetz,Dean Deetz,657209,deetzde01,deetd001,16687,37250,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37250.png
Bryan Garcia,"Garcia, Bryan",Bryan Garcia,Bryan Garcia,650530,garcibr01,garcb001,19457,37304,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37304.png
Josh D. Smith,"Smith, Josh D.",Josh Smith,Josh D. Smith,605479,smithjo08,smitj006,13629,37305,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37305.png
Ka'ai Tom,"Tom, Ka'ai",Ka'ai Tom,Ka'ai Tom,664789,tomka01,tom-k001,18136,37342,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37342.png
Patrick Mazeika,"Mazeika, Patrick",Patrick Mazeika,Patrick Mazeika,664850,mazeipa01,mazep001,18142,37496,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37496.png
Pete Alonso,"Alonso, Pete",Pete Alonso,Pete Alonso,624413,alonspe01,alonp001,19251,37498,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37498.png
Brandon Woodruff,"Woodruff, Brandon",Brandon Woodruff,Brandon Woodruff,605540,woodrbr01,woodb005,16162,37515,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37515.png
Ali Sánchez,"Sánchez, Ali",Ali Sanchez,Ali Sanchez,645305,sanchal04,sanca009,18551,37537,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37537.png
Anthony Misiewicz,"Misiewicz, Anthony",Anthony Misiewicz,Anthony Misiewicz,664948,misiean01,misia001,18152,37567,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37567.png
Jordan Luplow,"Luplow, Jordan",Jordan Luplow,Jordan Luplow,656669,luplojo01,luplj001,16424,37580,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37580.png
Edgar García,"García, Edgar",Edgar Garcia,Edgar Garcia,658305,garcied01,garce001,19276,37582,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37582.png
Louis Head,"Head, Louis",Louis Head,Louis Head,545343,headlo01,headl001,13259,37592,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37592.png
Justin Anderson,"Anderson, Justin",Justin Anderson,Justin Anderson,605121,anderju01,andej005,16201,37611,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37611.png
Cavan Biggio,"Biggio, Cavan",Cavan Biggio,Cavan Biggio,624415,biggica01,biggc002,19252,37639,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37639.png
Jacob Waguespack,"Waguespack, Jacob",Jacob Waguespack,Jacob Waguespack,621097,wagueja01,waguj001,18318,37726,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37726.png
Andrés Giménez,"Giménez, Andrés",Andres Gimenez,Andres Gimenez,665926,gimenan01,gimea001,19950,37729,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37729.png
Yonny Hernandez,"Hernandez, Yonny",Yonny Hernandez,Yonny Hernandez,660634,hernayo02,herny003,19432,37742,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37742.png
Taylor Trammell,"Trammell, Taylor",Taylor Trammell,Taylor Trammell,666211,trammta01,tramt001,19960,37773,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37773.png
Seranthony Domínguez,"Domínguez, Seranthony",Seranthony Dominguez,Seranthony Dominguez,622554,dominse01,domis001,19249,37793,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37793.png
Ryan Meisinger,"Meisinger, Ryan",Ryan Meisinger,Ryan Meisinger,664682,meisiry01,meisr001,18105,37794,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37794.png
LaMonte Wade Jr.,"Wade Jr., LaMonte",LaMonte Wade,LaMonte Wade Jr.,664774,wadela01,wadel001,18126,37798,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37798.png
Brian Navarreto,"Navarreto, Brian",Brian Navarreto,Brian Navarreto,640459,navarbr01,navab001,16398,37802,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37802.png
Anderson Tejeda,"Tejeda, Anderson",Anderson Tejeda,Anderson Tejeda,660731,tejedan01,tejea001,19909,37819,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37819.png
Cole Sulser,"Sulser, Cole",Cole Sulser,Cole Sulser,642121,sulseco01,sulsc001,15256,37825,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37825.png
Jordan Hicks,"Hicks, Jordan",Jordan Hicks,Jordan Hicks,663855,hicksjo03,hickj002,19618,37909,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37909.png
Evan Phillips,"Phillips, Evan",Evan Phillips,Evan Phillips,623465,phillev01,phile001,17734,37911,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37911.png
Seby Zavala,"Zavala, Seby",Seby Zavala,Seby Zavala,664874,zavalse01,zavas001,18887,37919,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37919.png
Jake Fraley,"Fraley, Jake",Jake Fraley,Jake Fraley,641584,fraleja01,fralj001,19260,37974,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37974.png
Ian Gibaut,"Gibaut, Ian",Ian Gibaut,Ian Gibaut,664139,gibauia01,gibai001,17871,37979,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37979.png
Daniel Zamora,"Zamora, Daniel",Daniel Zamora,Daniel Zamora,623354,zamorda01,zamod001,17811,38019,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38019.png
Tim Peterson,"Peterson, Tim",Tim Peterson,Tim Peterson,623402,peterti01,petet001,13946,38020,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38020.png
Adonis Rosa,"Rosa, Adonis",Adonis Rosa,Adonis Rosa,650738,rosaad01,rosaa004,17942,38101,
Nick Anderson,"Anderson, Nick",Nick Anderson,Nick Anderson,623433,anderni01,anden001,18337,38102,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38102.png
Phillips Valdez,"Valdez, Phillips",Phillips Valdez,Phillips Valdez,570488,valdeph01,valdp002,15605,38104,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38104.png
Nicky Lopez,"Lopez, Nicky",Nicky Lopez,Nicky Lopez,670032,lopezni01,lopen001,19339,38106,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38106.png
John Curtiss,"Curtiss, John",John Curtiss,John Curtiss,595928,curtijo02,curtj003,16128,38159,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38159.png
Jonathan Davis,"Davis, Jonathan",Jonathan Davis,Jonathan Davis,641505,davisjo05,davij007,15104,38161,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38161.png
Enderson Franco,"Franco, Enderson",Enderson Franco,Enderson Franco,575070,francen01,frane001,11896,38167,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38167.png
Jordan Montgomery,"Montgomery, Jordan",Jordan Montgomery,Jordan Montgomery,656756,montgjo01,montj004,16511,38173,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38173.png
Alex De Goti,"De Goti, Alex",Alex De Goti,Alex De Goti,621008,degotal01,degoa001,19477,38177,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38177.png
Miguel Aguilar,"Aguilar, Miguel",Miguel Aguilar,Miguel Aguilar,620396,aguilmi01,aguim001,19246,38199,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38199.png
Gabriel Moya,"Moya, Gabriel",Gabriel Moya,Gabriel Moya,622382,moyaga01,moyag001,16348,38250,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38250.png
Vinny Nittoli,"Nittoli, Vinny",Vinny Nittoli,Vinny Nittoli,657697,nittovi01,nittv001,16754,38291,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38291.png
Dean Kremer,"Kremer, Dean",Dean Kremer,Dean Kremer,665152,kremede01,kremd001,19350,38295,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38295.png
David Bednar,"Bednar, David",David Bednar,David Bednar,670280,bednada01,bednd001,19569,38303,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38303.png
Will Smith,"Smith, Will",Will Smith,Will Smith,669257,smithwi05,smitw003,19197,38309,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38309.png
Luke Bard,"Bard, Luke",Luke Bard,Luke Bard,572703,bardlu01,bardl001,14288,38317,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38317.png
Josh Rogers,"Rogers, Josh",Josh Rogers,Josh Rogers,642028,rogerjo01,rogej003,18510,38320,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38320.png
Tyler Payne,"Payne, Tyler",Tyler Payne,Tyler Payne,665066,paynety01,paynt001,21139,38341,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38341.png
Sam Haggerty,"Haggerty, Sam",Sam Haggerty,Sam Haggerty,664059,haggesa01,haggs001,18054,38347,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38347.png
Zach McKinstry,"McKinstry, Zach",Zach McKinstry,Zach McKinstry,656716,mckinza01,mckiz001,19392,38420,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38420.png
Ryan Eades,"Eades, Ryan",Ryan Eades,Ryan Eades,592280,eadesry01,eader001,14808,38450,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38450.png
Alberto Baldonado,"Baldonado, Alberto",Alberto Baldonado,Alberto Baldonado,593604,baldoal01,balda001,11812,38454,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38454.png
Manny Barreda,"Barreda, Manny",Manny Barreda,Manny Barreda,518435,barrema03,barrm004,10148,38564,
Tanner Rainey,"Rainey, Tanner",Tanner Rainey,Tanner Rainey,663432,raineta01,raint003,17610,38582,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38582.png
Ryan Thompson,"Thompson, Ryan",Ryan Thompson,Ryan Thompson,657044,thompry02,thomr007,16647,38628,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38628.png
Dakota Bacus,"Bacus, Dakota",Dakota Bacus,Dakota Bacus,621290,bacusda01,bacud001,14545,38650,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38650.png
Dakota Hudson,"Hudson, Dakota",Dakota Hudson,Dakota Hudson,641712,hudsoda02,hudsd002,19206,38680,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38680.png
José Castillo,"Castillo, José",Jose Castillo,Jose Castillo,620454,castijo03,castj007,17169,38706,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38706.png
Corey Ray,"Ray, Corey",Corey Ray,Corey Ray,641999,rayco01,ray-c002,19170,38716,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38716.png
Justin Topa,"Topa, Justin",Justin Topa,Justin Topa,623437,topaju01,topaj001,15145,38796,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38796.png
Keibert Ruiz,"Ruiz, Keibert",Keibert Ruiz,Keibert Ruiz,660688,ruizke01,ruizk001,19610,38827,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38827.png
Shed Long Jr.,"Long Jr., Shed",Shed Long,Shed Long,643418,longsh01,longs001,16542,38859,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38859.png
Murphy Smith,"Smith, Murphy",Murphy Smith,Murphy Smith,573166,smithmu01,smitm008,9812,38895,
Mike Ford,"Ford, Mike",Mike Ford,Mike Ford,645801,fordmi01,fordm002,15585,38896,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38896.png
Bo Bichette,"Bichette, Bo",Bo Bichette,Bo Bichette,666182,bichebo01,bichb001,19612,38904,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38904.png
Tony Gonsolin,"Gonsolin, Tony",Tony Gonsolin,Tony Gonsolin,664062,gonsoto01,gonst001,19388,38958,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38958.png
Bryan Reynolds,"Reynolds, Bryan",Bryan Reynolds,Bryan Reynolds,668804,reynobr01,reynb001,19326,38980,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38980.png
Ryan Hendrix,"Hendrix, Ryan",Ryan Hendrix,Ryan Hendrix,641682,hendrry01,hendr003,19535,39009,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39009.png
Austin Davis,"Davis, Austin",Austin Davis,Austin Davis,656354,davisau01,davia003,17117,39078,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39078.png
John Brebbia,"Brebbia, John",John Brebbia,John Brebbia,605154,brebbjo01,brebj001,12777,39085,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39085.png
Diego Castillo,"Castillo, Diego",Diego Castillo,Diego Castillo,650895,castidi01,castd002,17496,39103,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39103.png
Myles Straw,"Straw, Myles",Myles Straw,Myles Straw,664702,strawmy01,stram002,17620,39105,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39105.png
Vimael Machín,"Machín, Vimael",Vimael Machin,Vimael Machin,605353,machivi01,machv001,17684,39112,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39112.png
P.J. Higgins,"Higgins, P.J.",P. J. Higgins,P.J. Higgins,664731,higgipj01,higgp001,18433,39136,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39136.png
José Quijada,"Quijada, José",Jose Quijada,Jose Quijada,650671,quijajo01,quijj001,19200,39142,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39142.png
Ryan McKenna,"McKenna, Ryan",Ryan McKenna,Ryan McKenna,663630,mckenry01,mcker001,19928,39147,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39147.png
Wes Benjamin,"Benjamin, Wes",Wes Benjamin,Wes Benjamin,605138,benjawe01,benjw001,19243,39168,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39168.png
Andrew Young,"Young, Andrew",Andrew Young,Andrew Young,670370,youngan02,youna003,19521,39224,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39224.png
Dylan Carlson,"Carlson, Dylan",Dylan Carlson,Dylan Carlson,666185,carlsdy01,carld002,20126,39226,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39226.png
Walker Buehler,"Buehler, Walker",Walker Buehler,Walker Buehler,621111,buehlwa01,buehw001,19374,39251,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39251.png
Bobby Dalbec,"Dalbec, Bobby",Bobby Dalbec,Bobby Dalbec,666915,dalbebo01,dalbb001,19966,39382,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39382.png
Chad Sobotka,"Sobotka, Chad",Chad Sobotka,Chad Sobotka,656977,sobotch01,soboc001,17470,39385,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39385.png
Jesen Therrien,"Therrien, Jesen",Jesen Therrien,Jesen Therrien,592279,dygesje01,therj001,15853,39392,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39392.png
Taylor Jones,"Jones, Taylor",Taylor Jones,Taylor Jones,622100,jonesta01,jonet005,19533,39421,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39421.png
Daulton Jefferies,"Jefferies, Daulton",Daulton Jefferies,Daulton Jefferies,641726,jeffeda01,jeffd001,19345,39434,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39434.png
Mitch White,"White, Mitch",Mitch White,Mitch White,669952,whitemi03,whitm004,19225,39437,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39437.png
Kent Emanuel,"Emanuel, Kent",Kent Emanuel,Kent Emanuel,592288,emanuke01,emank001,15849,39527,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39527.png
Luis Arraez,"Arraez, Luis",Luis Arraez,Luis Arraez,650333,arraelu01,arral001,18568,39572,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39572.png
Tyler Nevin,"Nevin, Tyler",Tyler Nevin,Tyler Nevin,663527,nevinty01,nevit001,17893,39608,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39608.png
Mario Feliciano,"Feliciano, Mario",Mario Feliciano,Mario Feliciano,666128,felicma01,felim002,20263,39624,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39624.png
Luis Robert,"Robert, Luis",Luis Robert,Luis Robert,673357,roberlu01,robel002,20043,39631,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39631.png
,,Hunter Greene,Hunter Greene,668881,,,,39635,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39635.png
Shane Baz,"Baz, Shane",Shane Baz,Shane Baz,669358,bazsh01,baz-s001,22264,39639,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39639.png
Trevor Rogers,"Rogers, Trevor",Trevor Rogers,Trevor Rogers,669432,rogertr01,roget003,22286,39640,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39640.png
Nate Pearson,"Pearson, Nate",Nate Pearson,Nate Pearson,663878,pearsna01,pearn001,20160,39646,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39646.png
Kyle Wright,"Wright, Kyle",Kyle Wright,Kyle Wright,657140,wrighky01,wrigk001,19665,39652,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39652.png
Paul Campbell,"Campbell, Paul",Paul Campbell,Paul Campbell,669294,campbpa02,campp001,22248,39663,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39663.png
Sheldon Neuse,"Neuse, Sheldon",Sheldon Neuse,Sheldon Neuse,641914,neusesh01,neuss001,19635,39666,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39666.png
Jesús Luzardo,"Luzardo, Jesús",Jesus Luzardo,Jesus Luzardo,666200,luzarje01,luzaj001,19959,39667,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39667.png
Pablo López,"López, Pablo",Pablo Lopez,Pablo Lopez,641154,lopezpa01,lopep002,17085,39671,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39671.png
Garrett Whitlock,"Whitlock, Garrett",Garrett Whitlock,Garrett Whitlock,676477,whitlga01,whitg002,20191,39674,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39674.png
Huascar Ynoa,"Ynoa, Huascar",Huascar Ynoa,Huascar Ynoa,660623,ynoahu01,ynoah001,20468,39679,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39679.png
Shaun Anderson,"Anderson, Shaun",Shaun Anderson,Shaun Anderson,641312,andersh01,andes002,19453,39681,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39681.png
Gregory Santos,"Santos, Gregory",Gregory Santos,Gregory Santos,666619,santogr01,santg001,21894,39682,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39682.png
JD Hammer,"Hammer, JD",J. D. Hammer,JD Hammer,670456,hammejd01,hammj003,19548,39684,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39684.png
Drew Smith,"Smith, Drew",Drew Smith,Drew Smith,622098,smithdr01,smitd009,17755,39685,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39685.png
Merandy Gonzalez,"Gonzalez, Merandy",Merandy Gonzalez,Merandy Gonzalez,642571,gonzame01,gonzm007,17313,39687,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39687.png
Troy Scribner,"Scribner, Troy",Troy Scribner,Troy Scribner,644428,scribtr01,scrit001,15570,39688,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39688.png
Isaac Paredes,"Paredes, Isaac",Isaac Paredes,Isaac Paredes,670623,paredis01,parei001,20036,39706,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39706.png
Stephen Nogosek,"Nogosek, Stephen",Stephen Nogosek,Stephen Nogosek,668665,nogosst01,nogos001,19545,39707,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39707.png
Gerson Bautista,"Bautista, Gerson",Gerson Bautista,Gerson Bautista,639373,bautige01,bautg001,19256,39708,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39708.png
Thomas Pannone,"Pannone, Thomas",Thomas Pannone,Thomas Pannone,623381,pannoth01,pannt001,17281,39709,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39709.png
Tayler Scott,"Scott, Tayler",Tayler Scott,Tayler Scott,605463,scottta02,scott004,13652,39711,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39711.png
Oneil Cruz,"Cruz, Oneil",Oneil Cruz,Oneil Cruz,665833,cruzon01,cruzo001,21711,39712,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39712.png
Luís Madero,"Madero, Luís",Luis Madero,Luis Madero,650347,maderlu01,madel001,20399,39715,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39715.png
A.J. Alexy,"Alexy, A.J.",A. J. Alexy,A.J. Alexy,669935,alexyaj01,alexa001,22343,39717,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39717.png
Ryan Burr,"Burr, Ryan",Ryan Burr,Ryan Burr,621114,burrry01,burrr002,17536,39738,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39738.png
Pedro Avila,"Avila, Pedro",Pedro Avila,Pedro Avila,658648,avilape01,avilp001,18864,39740,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39740.png
Andres Machado,"Machado, Andres",Andres Machado,Andres Machado,600921,machaan02,macha003,14681,39776,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39776.png
Eric Hanhold,"Hanhold, Eric",Eric Hanhold,Eric Hanhold,621098,hanhoer01,hanhe001,18332,39779,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39779.png
Miguel Del Pozo,"Del Pozo, Miguel",Miguel Del Pozo,Miguel Del Pozo,600887,delpomi01,delpm001,18792,39798,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39798.png
Reiver Sanmartin,"Sanmartin, Reiver",Reiver Sanmartin,Reiver Sanmartin,665665,sanmare01,sanmr001,19754,39799,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39799.png
Dennis Santana,"Santana, Dennis",Dennis Santana,Dennis Santana,642701,santade01,santd003,17878,39801,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39801.png
Adbert Alzolay,"Alzolay, Adbert",Adbert Alzolay,Adbert Alzolay,640470,alzolad01,alzoa001,17859,39802,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39802.png
Eduardo Jiménez,"Jiménez, Eduardo",Eduardo Jimenez,Eduardo Jimenez,621592,jimened01,jimee002,19642,39803,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39803.png
Gregory Soto,"Soto, Gregory",Gregory Soto,Gregory Soto,642397,sotogr01,sotog003,19677,39804,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39804.png
Jesús Reyes,"Reyes, Jesús",Jesus Reyes,Jesus Reyes,660875,reyesje01,reyej004,19277,39806,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39806.png
Jonathan Loáisiga,"Loáisiga, Jonathan",Jonathan Loaisiga,Jonathan Loaisiga,642528,loaisjo01,loaij001,19753,39807,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39807.png
Tyler Bashlor,"Bashlor, Tyler",Tyler Bashlor,Tyler Bashlor,641341,bashlty01,basht001,15203,39808,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39808.png
Corey Oswalt,"Oswalt, Corey",Corey Oswalt,Corey Oswalt,621261,oswalco01,oswac001,13677,39809,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39809.png
Meibrys Viloria,"Viloria, Meibrys",Meibrys Viloria,Meibrys Viloria,650619,vilorme01,vilom001,17109,39810,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39810.png
Dario Agrazal,"Agrazal, Dario",Dario Agrazal,Dario Agrazal,642607,agrazda01,agrad001,15821,39813,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39813.png
Jonathan Hernández,"Hernández, Jonathan",Jonathan Hernandez,Jonathan Hernandez,642546,hernajo02,hernj004,17464,39814,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39814.png
Brett Martin,"Martin, Brett",Brett Martin,Brett Martin,656685,martibr01,martb002,17369,39815,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39815.png
Julian Merryweather,"Merryweather, Julian",Julian Merryweather,Julian Merryweather,657240,merryju01,merrj001,16703,39816,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39816.png
Ranger Suárez,"Suárez, Ranger",Ranger Suarez,Ranger Suarez,624133,suarera01,suarr001,17277,39817,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39817.png
Luis Escobar,"Escobar, Luis",Luis Escobar,Luis Escobar,650813,escoblu01,escol001,17345,39820,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39820.png
Jesus Tinoco,"Tinoco, Jesus",Jesus Tinoco,Jesus Tinoco,622786,tinocje01,tinoj001,16300,39822,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39822.png
Yonny Chirinos,"Chirinos, Yonny",Yonny Chirinos,Yonny Chirinos,630023,chiriyo01,chiry001,16401,39823,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39823.png
Joe Palumbo,"Palumbo, Joe",Joe Palumbo,Joe Palumbo,643478,palumjo01,paluj001,17035,39824,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39824.png
Freddy Peralta,"Peralta, Freddy",Freddy Peralta,Freddy Peralta,642547,peralfr01,peraf001,18679,39825,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39825.png
Robert Dugger,"Dugger, Robert",Robert Dugger,Robert Dugger,667498,duggero01,duggr001,19191,39831,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39831.png
Shohei Ohtani,"Ohtani, Shohei",Shohei Ohtani,Shohei Ohtani,660271,ohtansh01,ohtas001,19755,39832,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39832.png
José Devers,"Devers, José",Jose Devers,Jose Devers,672701,deverjo01,devej001,20540,39834,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39834.png
Julian Fernández,"Fernández, Julian",Julian Fernandez,Julian Fernandez,642759,fernaju02,fernj007,18341,39835,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39835.png
Elieser Hernandez,"Hernandez, Elieser",Elieser Hernandez,Elieser Hernandez,622694,hernael01,herne002,16933,39836,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39836.png
